Color Partner Product,Partner Product Break down,ProductGroupDescription,Reporter,Year,Color Reporter Region,Partner,PartnerISO3,PartnerRegion,ProductCode,Region Product Break down,ReporterISO3,ReporterRegion,AHS Weighted Average (%),Country Growth (%),Export Product Share (%),Export Trade Value (US$ Thousand),Import Product Share (%),Import Trade Value (US$ Thousand),Number of Records,Revealed comparative advantage,Trade Balance,Trade Flow Selection,Trade Flow Share,World Growth (%)
Footwear,Austria,Footwear,France,2010,Europe & Central Asia,Austria,AUT,Europe & Central Asia,64-67_Footwear,Footwear,FRA,Europe & Central Asia,,5.208971182,0.97,"$43,166.89 ",0.135,"$7,930.33 ",1,0.22,35236.56,7930.326,0.135,3.163057099
Footwear,Azerbaijan,Footwear,France,2010,Europe & Central Asia,Azerbaijan,AZE,Europe & Central Asia,64-67_Footwear,Footwear,FRA,Europe & Central Asia,7.86381953,-13.99573765,0.44,$608.43 ,0.0004,$6.63 ,1,1.26,601.806,6.627,0.0004,-6.322926566
Footwear,Belgium,Footwear,France,2010,Europe & Central Asia,Belgium,BEL,Europe & Central Asia,64-67_Footwear,Footwear,FRA,Europe & Central Asia,,-5.848221033,0.54,"$208,201.85 ",0.215,"$101,041.07 ",1,0.54,107160.773,101041.073,0.215,-0.407356491
Footwear,Netherlands,Footwear,France,2010,Europe & Central Asia,Netherlands,NLD,Europe & Central Asia,64-67_Footwear,Footwear,FRA,Europe & Central Asia,,2.291168844,0.31,"$66,528.57 ",0.3466,"$87,306.49 ",1,0.26,-20777.919,87306.486,0.3466,5.217054708
Footwear,Norway,Footwear,France,2010,Europe & Central Asia,Norway,NOR,Europe & Central Asia,64-67_Footwear,Footwear,FRA,Europe & Central Asia,0,-5.675695558,0.46,"$9,070.81 ",0.0019,$121.94 ,1,0.31,8948.868,121.944,0.0019,4.796380468
Animal,Japan,Animal,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,01-05_Animal,Animal,FRA,Europe & Central Asia,20.59767835,12.96799474,2.4,"$187,342.82 ",0.1099,"$12,883.63 ",1,0.69,174459.192,12883.631,0.1099,6.343248901
Animal,"Korea, Rep.",Animal,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,01-05_Animal,Animal,FRA,Europe & Central Asia,8.507053908,4.377477355,2.02,"$85,902.96 ",0.159,"$6,660.52 ",1,1.66,79242.444,6660.519,0.159,10.68952487
Animal,Mongolia,Animal,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,01-05_Animal,Animal,FRA,Europe & Central Asia,0,,0.01,$5.30 ,7.0696,$265.10 ,1,,-259.793,265.095,7.0696,
Animal,Myanmar,Animal,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,01-05_Animal,Animal,FRA,Europe & Central Asia,10.97414335,,5.75,"$1,016.71 ",2.4121,$127.25 ,1,1.28,889.459,127.246,2.4121,
Chemicals,Cambodia,Chemicals,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,2.166802892,26.82353024,48.5,"$29,932.49 ",0.0107,$15.91 ,1,9.87,29916.582,15.905,0.0107,4.047818896
Chemicals,Japan,Chemicals,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,3.642735205,10.39768697,30.53,"$2,379,348.37 ",12.5096,"$1,466,041.95 ",1,4.69,913306.426,1466041.946,12.5096,10.80863253
Chemicals,"Korea, Rep.",Chemicals,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,3.5760702,10.72916384,18.35,"$780,535.23 ",2.775,"$116,268.15 ",1,2.73,664267.079,116268.147,2.775,13.16571269
Chemicals,Lao PDR,Chemicals,France,2010,East Asia & Pacific,Lao PDR,LAO,East Asia & Pacific,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,1.673236893,,3.33,"$1,837.23 ",0.4207,$107.36 ,1,7.5,1729.865,107.363,0.4207,
Chemicals,Macao,Chemicals,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,21.24549766,2.73,"$2,269.36 ",1.354,$184.24 ,1,2.44,2085.119,184.241,1.354,6.265189913
Chemicals,Mongolia,Chemicals,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,,6.75,"$3,080.60 ",0.0707,$2.65 ,1,,3077.953,2.651,0.0707,
Chemicals,Myanmar,Chemicals,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,4.366666794,,39.95,"$7,059.94 ",0.1508,$7.95 ,1,5.93,7051.983,7.953,0.1508,
Food Products,Cambodia,Food Products,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,-26.06828122,19.34,"$11,938.00 ",0.0321,$47.72 ,1,1.76,11890.283,47.717,0.0321,5.336178905
Food Products,Japan,Food Products,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,9.422573086,1.1008246,12.02,"$936,639.89 ",0.3058,"$35,832.93 ",1,3.75,900806.955,35832.932,0.3058,4.838497481
Food Products,"Korea, Rep.",Food Products,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,12.63326229,4.265196001,3.17,"$134,851.94 ",0.2157,"$9,038.42 ",1,2.29,125813.521,9038.423,0.2157,9.249459242
Food Products,Lao PDR,Food Products,France,2010,East Asia & Pacific,Lao PDR,LAO,East Asia & Pacific,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0.398752311,,3.7,"$2,041.37 ",1.1116,$283.65 ,1,2.8,1757.713,283.652,1.1116,
Food Products,Macao,Food Products,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,5.180192947,23.46966694,47.91,"$39,867.57 ",0.0682,$9.28 ,1,3.95,39858.287,9.278,0.0682,11.39103728
Food Products,Mongolia,Food Products,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,,3.35,"$1,529.70 ",0.0353,$1.33 ,1,,1528.373,1.325,0.0353,
Footwear,Cambodia,Footwear,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,64-67_Footwear,Footwear,FRA,Europe & Central Asia,0.020670648,327.4358686,,,17.3694,"$25,826.91 ",1,0.01,,25826.91,17.3694,66.65823392
Footwear,Japan,Footwear,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,64-67_Footwear,Footwear,FRA,Europe & Central Asia,3.150216676,-6.69398373,0.74,"$57,982.68 ",0.1682,"$19,713.81 ",1,0.24,38268.866,19713.812,0.1682,3.706266188
Footwear,"Korea, Rep.",Footwear,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,64-67_Footwear,Footwear,FRA,Europe & Central Asia,3.581934302,-5.708508864,0.08,"$3,588.29 ",0.3911,"$16,386.87 ",1,0.14,-12798.574,16386.866,0.3911,16.20760759
Footwear,Lao PDR,Footwear,France,2010,East Asia & Pacific,Lao PDR,LAO,East Asia & Pacific,64-67_Footwear,Footwear,FRA,Europe & Central Asia,0.046327741,,,,4.8099,"$1,227.39 ",1,,,1227.391,4.8099,
Footwear,Macao,Footwear,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,64-67_Footwear,Footwear,FRA,Europe & Central Asia,2.413932048,46.8550343,0.06,$51.70 ,1.1981,$163.03 ,1,2.27,-111.336,163.033,1.1981,18.46257777
Footwear,Mongolia,Footwear,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,64-67_Footwear,Footwear,FRA,Europe & Central Asia,0,,0.3,$135.21 ,0.3888,$14.58 ,1,,120.627,14.58,0.3888,
Footwear,Myanmar,Footwear,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,64-67_Footwear,Footwear,FRA,Europe & Central Asia,5.031495729,,,,0.2261,$11.93 ,1,0.01,,11.929,0.2261,
Fuels,Japan,Fuels,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,27-27_Fuels,Fuels,FRA,Europe & Central Asia,1.026281815,-20.87600258,0.5,"$39,248.53 ",0.3608,"$42,280.05 ",1,0.01,-3031.521,42280.049,0.3608,14.27691071
Fuels,"Korea, Rep.",Fuels,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,27-27_Fuels,Fuels,FRA,Europe & Central Asia,2.200948316,12.89704344,0.07,"$3,097.84 ",2.7926,"$117,005.11 ",1,0,-113907.277,117005.112,2.7926,15.64490514
Fuels,Marshall Islands,Fuels,France,2010,East Asia & Pacific,Marshall Islands,MHL,East Asia & Pacific,27-27_Fuels,Fuels,FRA,Europe & Central Asia,0,,3.57,$90.14 ,99.8527,"$6,290.71 ",1,,-6200.573,6290.711,99.8527,
Hides and Skins,Cambodia,Hides and Skins,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,41-43_HidesSkin,Hides and Skins,FRA,Europe & Central Asia,1.733002187,181.9325829,0.02,$13.26 ,0.1025,$152.43 ,1,0.02,-139.174,152.43,0.1025,12.71092739
Hides and Skins,Japan,Hides and Skins,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,41-43_HidesSkin,Hides and Skins,FRA,Europe & Central Asia,3.925648985,-2.676266215,7.87,"$613,095.70 ",0.0528,"$6,188.65 ",1,6.3,606907.047,6188.651,0.0528,4.172732381
Hides and Skins,"Korea, Rep.",Hides and Skins,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,41-43_HidesSkin,Hides and Skins,FRA,Europe & Central Asia,4.070303659,16.31436303,3.97,"$168,631.21 ",0.0319,"$1,334.76 ",1,11.36,167296.453,1334.755,0.0319,19.8503107
Hides and Skins,Macao,Hides and Skins,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,41-43_HidesSkin,Hides and Skins,FRA,Europe & Central Asia,0.981624076,28.09084678,25.26,"$21,024.72 ",0.2727,$37.11 ,1,5.3,20987.606,37.113,0.2727,28.55471783
Hides and Skins,Mongolia,Hides and Skins,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,41-43_HidesSkin,Hides and Skins,FRA,Europe & Central Asia,0,,0.21,$96.77 ,0.0707,$2.65 ,1,,94.115,2.651,0.0707,
Hides and Skins,Myanmar,Hides and Skins,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,41-43_HidesSkin,Hides and Skins,FRA,Europe & Central Asia,5.700000286,,0.02,$3.98 ,0.0251,$1.33 ,1,,2.652,1.325,0.0251,
Mach and Elec,Cambodia,Machine and Electrical Equipment,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,1.56074746,-33.77057139,7.86,"$4,852.88 ",0.8727,"$1,297.64 ",1,0.31,3555.236,1297.642,0.8727,14.41387913
Mach and Elec,Japan,Machine and Electrical Equipment,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,2.394492769,5.290934051,13.11,"$1,021,715.70 ",45.0756,"$5,282,560.63 ",1,0.78,-4260844.931,5282560.63,45.0756,13.26942143
Mach and Elec,"Korea, Rep.",Machine and Electrical Equipment,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,5.118995674,-8.14529497,26.16,"$1,112,588.19 ",58.4004,"$2,446,909.13 ",1,1.21,-1334320.939,2446909.129,58.4004,12.16487247
Mach and Elec,Lao PDR,Machine and Electrical Equipment,France,2010,East Asia & Pacific,Lao PDR,LAO,East Asia & Pacific,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0.728209841,,8.55,"$4,709.72 ",0.0675,$17.23 ,1,0.26,4692.486,17.231,0.0675,
Mach and Elec,Macao,Machine and Electrical Equipment,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0.032498199,-14.24331227,1.79,"$1,485.95 ",8.2116,"$1,117.38 ",1,0.04,368.577,1117.377,8.2116,4.993318754
Mach and Elec,Mongolia,Machine and Electrical Equipment,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0,,79.91,"$36,447.62 ",4.1004,$153.76 ,1,,36293.863,153.755,4.1004,
Mach and Elec,Myanmar,Machine and Electrical Equipment,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,11.82697503,,14.38,"$2,541.10 ",0.4774,$25.18 ,1,0.74,2515.916,25.184,0.4774,
Metals,Cambodia,Metals,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,72-83_Metals,Metals,FRA,Europe & Central Asia,0.364302497,140.4155908,1.07,$660.13 ,0.1266,$188.22 ,1,1.21,471.911,188.218,0.1266,8.34979366
Metals,Japan,Metals,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,72-83_Metals,Metals,FRA,Europe & Central Asia,2.703761695,0.311219769,3.36,"$262,144.22 ",3.1742,"$371,993.65 ",1,0.53,-109849.435,371993.651,3.1742,23.35313111
Metals,Kiribati,Metals,France,2010,East Asia & Pacific,Kiribati,KIR,East Asia & Pacific,72-83_Metals,Metals,FRA,Europe & Central Asia,3.700000048,,,,100,$1.33 ,1,4.29,,1.325,100,
Metals,"Korea, Rep.",Metals,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,72-83_Metals,Metals,FRA,Europe & Central Asia,1.97119694,2.86304544,10.56,"$449,272.30 ",2.6664,"$111,717.79 ",1,0.84,337554.512,111717.786,2.6664,15.03442644
Metals,Lao PDR,Metals,France,2010,East Asia & Pacific,Lao PDR,LAO,East Asia & Pacific,72-83_Metals,Metals,FRA,Europe & Central Asia,0.675063673,,1.02,$564.69 ,0.0416,$10.60 ,1,0.01,554.086,10.603,0.0416,
Metals,Macao,Metals,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,72-83_Metals,Metals,FRA,Europe & Central Asia,3.033005298,3.232354945,0.73,$608.43 ,0.8864,$120.62 ,1,0.07,487.814,120.618,0.8864,-6.878208772
Metals,Mongolia,Metals,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,72-83_Metals,Metals,FRA,Europe & Central Asia,0,,0.29,$132.56 ,0.0353,$1.33 ,1,,131.231,1.325,0.0353,
Metals,Myanmar,Metals,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,72-83_Metals,Metals,FRA,Europe & Central Asia,0.900000016,,0.85,$149.79 ,0.0754,$3.98 ,1,0.03,145.813,3.976,0.0754,
Minerals,Japan,Minerals,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,25-26_Minerals,Minerals,FRA,Europe & Central Asia,0.215304195,3.949803191,0.05,"$3,773.87 ",0.0523,"$6,130.33 ",1,0.02,-2356.458,6130.329,0.0523,25.08210903
Minerals,"Korea, Rep.",Minerals,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,25-26_Minerals,Minerals,FRA,Europe & Central Asia,0.126943894,8.334408492,0.14,"$6,154.58 ",0.002,$82.18 ,1,0.02,6072.398,82.18,0.002,25.72292533
Minerals,Lao PDR,Minerals,France,2010,East Asia & Pacific,Lao PDR,LAO,East Asia & Pacific,25-26_Minerals,Minerals,FRA,Europe & Central Asia,0,,,,0.0104,$2.65 ,1,,,2.651,0.0104,
Minerals,Mongolia,Minerals,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,25-26_Minerals,Minerals,FRA,Europe & Central Asia,0,,,,0.0353,$1.33 ,1,,,1.325,0.0353,
Minerals,Myanmar,Minerals,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,25-26_Minerals,Minerals,FRA,Europe & Central Asia,3.622016668,,0.01,$1.33 ,0.0251,$1.33 ,1,,0.001,1.325,0.0251,
Miscellaneous,Cambodia,Miscellaneous,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,1.892916881,5.564209946,5.04,"$3,111.09 ",0.2139,$318.12 ,1,1.33,2792.976,318.115,0.2139,5.184234164
Miscellaneous,Japan,Miscellaneous,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,1.861429373,3.421694044,10.88,"$847,741.16 ",8.6921,"$1,018,661.82 ",1,0.94,-170920.664,1018661.82,8.6921,7.27437946
Miscellaneous,"Korea, Rep.",Miscellaneous,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,1.717024967,-0.912628082,7.5,"$318,853.03 ",2.0268,"$84,921.95 ",1,1.31,233931.077,84921.952,2.0268,18.12009681
Miscellaneous,Lao PDR,Miscellaneous,France,2010,East Asia & Pacific,Lao PDR,LAO,East Asia & Pacific,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,1.397731323,,1.81,$995.50 ,0.0779,$19.88 ,1,3.54,975.615,19.881,0.0779,
Miscellaneous,Macao,Miscellaneous,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0.146416675,-14.64452878,8.22,"$6,841.22 ",12.1274,"$1,650.22 ",1,0.16,5191.001,1650.218,12.1274,28.48048364
Miscellaneous,Mongolia,Miscellaneous,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,,5.98,"$2,729.33 ",15.4471,$579.23 ,1,,2150.096,579.233,15.4471,
Miscellaneous,Myanmar,Miscellaneous,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,3.866845674,,12.17,"$2,151.39 ",0.7035,$37.11 ,1,0.47,2114.272,37.113,0.7035,
Plastic or Rubber,Cambodia,Plastic or Rubber,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,2.943208196,6.283559991,1.01,$620.36 ,0.328,$487.78 ,1,0.81,132.587,487.775,0.328,12.03410901
Plastic or Rubber,Japan,Plastic or Rubber,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,4.71278065,16.24401339,2.79,"$217,638.51 ",3.666,"$429,629.35 ",1,0.97,-211990.831,429629.345,3.666,16.81915559
Plastic or Rubber,"Korea, Rep.",Plastic or Rubber,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,5.162762054,23.00867682,4,"$170,042.93 ",4.2896,"$179,727.99 ",1,1.62,-9685.054,179727.985,4.2896,19.20578113
Plastic or Rubber,Macao,Plastic or Rubber,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,22.1475438,0.17,$140.51 ,0.8572,$116.64 ,1,0.05,23.868,116.642,0.8572,6.400583794
Plastic or Rubber,Myanmar,Plastic or Rubber,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,2.700000048,,1.07,$188.23 ,0.0503,$2.65 ,1,0.2,185.579,2.651,0.0503,
Stone and Glass,Cambodia,Stone and Glass,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,1.449992189,-17.90368504,0.63,$388.39 ,0.0294,$43.74 ,1,0.06,344.649,43.741,0.0294,45.81085103
Stone and Glass,Japan,Stone and Glass,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,1.988151059,1.393704209,3.01,"$234,915.87 ",0.7576,"$88,780.42 ",1,1.79,146135.458,88780.415,0.7576,15.72815291
Stone and Glass,"Korea, Rep.",Stone and Glass,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,2.971350986,9.759809764,1.53,"$65,071.78 ",0.8524,"$35,716.29 ",1,1.14,29355.487,35716.29,0.8524,13.87186995
Stone and Glass,Macao,Stone and Glass,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0.081082569,9.61307316,1.57,"$1,308.33 ",3.6041,$490.43 ,1,0.68,817.901,490.427,3.6041,19.64446635
Stone and Glass,Mongolia,Stone and Glass,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,,0.6,$274.39 ,0.0353,$1.33 ,1,,273.066,1.325,0.0353,
Stone and Glass,Myanmar,Stone and Glass,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0.013418912,,2.11,$372.48 ,17.0352,$898.67 ,1,0.82,-526.19,898.673,17.0352,
Textiles and Clothing,Cambodia,Textiles and Clothing,France,2010,East Asia & Pacific,Cambodia,KHM,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,42.7200838,2.51,"$1,548.26 ",63.0139,"$93,696.61 ",1,0.06,-92148.35,93696.606,63.0139,17.00746367
Textiles and Clothing,Japan,Textiles and Clothing,France,2010,East Asia & Pacific,Japan,JPN,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,5.876702917,-1.696972457,4.38,"$341,657.98 ",1.4387,"$168,603.26 ",1,0.31,173054.715,168603.26,1.4387,2.708526462
Textiles and Clothing,"Korea, Rep.",Textiles and Clothing,France,2010,East Asia & Pacific,"Korea, Rep.",KOR,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,7.752743906,2.795201781,1.78,"$75,799.54 ",3.4297,"$143,698.88 ",1,0.51,-67899.345,143698.884,3.4297,15.43952001
Textiles and Clothing,Lao PDR,Textiles and Clothing,France,2010,East Asia & Pacific,Lao PDR,LAO,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,,4.27,"$2,351.55 ",81.1292,"$20,702.62 ",1,,-18351.071,20702.617,81.1292,
Textiles and Clothing,Macao,Textiles and Clothing,France,2010,East Asia & Pacific,Macao,MAC,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,9.42707976,16.94371655,10.08,"$8,385.50 ",70.1052,"$9,539.45 ",1,0.61,-1153.957,9539.454,70.1052,-8.507106149
Textiles and Clothing,Marshall Islands,Textiles and Clothing,France,2010,East Asia & Pacific,Marshall Islands,MHL,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,9.600000381,,,,0.021,$1.33 ,1,,,1.325,0.021,
Textiles and Clothing,Mongolia,Textiles and Clothing,France,2010,East Asia & Pacific,Mongolia,MNG,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0.008875533,,0.44,$200.16 ,71.6861,"$2,688.07 ",1,,-2487.905,2688.065,71.6861,
Textiles and Clothing,Myanmar,Textiles and Clothing,France,2010,East Asia & Pacific,Myanmar,MMR,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,11.87966487,,0.17,$29.16 ,61.7086,"$3,255.37 ",1,0.01,-3226.208,3255.371,61.7086,
Textiles and Clothing,Northern Mariana Islands,Textiles and Clothing,France,2010,East Asia & Pacific,Northern Mariana Islands,MNP,East Asia & Pacific,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,9.600000381,,3.95,$43.74 ,100,$18.56 ,1,,25.187,18.557,100,
